order_id,new_order_date,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year
IN-2012-74168,2012-10-20,10/20/2012,10/24/2012,"Standard Class","Jessica Myrick",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-EN-10001975,"Office Supplies",Envelopes,""Kraft Business Envelopes",21,82,5.000,0.00000,10.65," 5.74 ",0
IN-2012-74168,2012-10-20,10/20/2012,10/24/2012,"Standard Class","Jessica Myrick",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-LA-10003435,"Office Supplies",Labels,""Harbour Creations File Folder Labels",21,17,2.000,0.00000,6.06," 1.63 ",0
IN-2012-29459,2012-10-25,10/25/2012,10/29/2012,"Standard Class","David Wiener",Corporate,Maharashtra,India,APAC,"Central Asia",FUR-BO-10002031,Furniture,Bookcases,""Sauder Classic Bookcase",21,0,187.000,5.00000,0.00,481.05,178
IN-2012-68883,2012-10-25,10/25/2012,10/29/2012,"Standard Class","Maris LaWare",Consumer,"Tamil Nadu",India,APAC,"Central Asia",TEC-AC-10000861,Technology,Accessories,""SanDisk Router",21,762,3.000,0.00000,121.95," 47.41 ",0
IN-2012-36123,2012-10-26,10/26/2012,10/31/2012,"Standard Class","Pauline Johnson",Consumer,Telangana,India,APAC,"Central Asia",OFF-BI-10003012,"Office Supplies",Binders,""Wilson Jones Hole Reinforcements",21,9,2.000,0.00000,3.84," 0.79 ",0
IN-2012-11476,2012-10-29,10/29/2012,11/2/2012,"Second Class","Hilary Holden",Corporate,"Madhya Pradesh",India,APAC,"Central Asia",TEC-AC-10002533,Technology,Accessories,""Enermax Memory Card",21,802,7.000,0.00000,128.31," 126.84 ",0
IN-2012-24797,2012-10-29,10/29/2012,10/31/2012,"First Class","Shahid Shariari",Consumer,Telangana,India,APAC,"Central Asia",OFF-BI-10000089,"Office Supplies",Binders,""Wilson Jones 3-Hole Punch",21,170,6.000,0.00000,83.34," 39.73 ",0
IN-2012-11476,2012-10-29,10/29/2012,11/2/2012,"Second Class","Hilary Holden",Corporate,"Madhya Pradesh",India,APAC,"Central Asia",OFF-EN-10001627,"Office Supplies",Envelopes,""Cameo Interoffice Envelope",21,255,5.000,0.00000,30.45," 18.43 ",0
IN-2012-11476,2012-10-29,10/29/2012,11/2/2012,"Second Class","Hilary Holden",Corporate,"Madhya Pradesh",India,APAC,"Central Asia",OFF-PA-10003252,"Office Supplies",Paper,""Xerox Note Cards",19,92,3.000,0.00000,0.00," 16.80 ",0
IN-2012-24797,2012-10-29,10/29/2012,10/31/2012,"First Class","Shahid Shariari",Consumer,Telangana,India,APAC,"Central Asia",OFF-SU-10000375,"Office Supplies",Supplies,""Kleencut Box Cutter",21,102,3.000,0.00000,17.28," 7.62 ",0
IN-2012-53490,2012-10-29,10/29/2012,11/4/2012,"Standard Class","Marc Harrigan","Home Office","Tamil Nadu",India,APAC,"Central Asia",OFF-LA-10004623,"Office Supplies",Labels,""Smead Removable Labels",5010,21,2.000,0.00000,9.00," 1.97 ",0
IN-2012-53490,2012-10-29,10/29/2012,11/4/2012,"Standard Class","Marc Harrigan","Home Office","Tamil Nadu",India,APAC,"Central Asia",OFF-SU-10002547,"Office Supplies",Supplies,""Acme Ruler",21,64,4.000,0.00000,7.08," 1.12 ",0
IN-2012-40946,2012-11-02,11/2/2012,11/6/2012,"Second Class","Paul Gonzalez",Consumer,Gujarat,India,APAC,"Central Asia",OFF-BI-10000721,"Office Supplies",Binders,""Ibico Binder Covers",21,140,10.000,0.00000,5.40," 11.55 ",0
IN-2012-55282,2012-11-02,11/2/2012,11/4/2012,"Second Class","Alan Shonely",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",OFF-PA-10000453,"Office Supplies",Paper,""Xerox Cards & Envelopes",19,344,7.000,0.00000,120.12," 9.90 ",0
IN-2012-45951,2012-11-02,11/2/2012,11/6/2012,"Standard Class","Jack Garza",Consumer,"Madhya Pradesh",India,APAC,"Central Asia",OFF-EN-10000315,"Office Supplies",Envelopes,""Jiffy Business Envelopes",21,48,3.000,0.00000,9.09," 7.23 ",0
IN-2012-55282,2012-11-02,11/2/2012,11/4/2012,"Second Class","Alan Shonely",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",FUR-FU-10000714,Furniture,Furnishings,""Tenex Light Bulb",21,95,5.000,0.00000,14.10," 7.06 ",0
IN-2012-55282,2012-11-02,11/2/2012,11/4/2012,"Second Class","Alan Shonely",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",OFF-FA-10004795,"Office Supplies",Fasteners,""Advantus Paper Clips",21,57,5.000,0.00000,0.45," 5.57 ",0
IN-2012-55282,2012-11-02,11/2/2012,11/4/2012,"Second Class","Alan Shonely",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",OFF-SU-10003537,"Office Supplies",Supplies,""Kleencut Scissors",21,43,2.000,0.00000,12.12," 1.48 ",0
ID-2012-43963,2012-11-05,11/5/2012,11/10/2012,"Standard Class","Craig Carroll",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-ST-10004583,"Office Supplies",Storage,""Eldon Shelving",21,339,14.000,0.50000,-305.55," 61.59 ",0
ID-2012-43963,2012-11-05,11/5/2012,11/10/2012,"Standard Class","Craig Carroll",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-EN-10001789,"Office Supplies",Envelopes,""Kraft Peel and Seal",21,31,3.000,0.50000,-25.88," 5.10 ",0
IN-2012-67735,2012-11-12,11/12/2012,11/17/2012,"Second Class","Mark Hamilton",Consumer,Karnataka,India,APAC,"Central Asia",TEC-AC-10002243,Technology,Accessories,""SanDisk Keyboard",21,415,5.000,0.00000,124.35," 24.00 ",0
IN-2012-50823,2012-11-12,11/12/2012,11/17/2012,"Standard Class","Lindsay Shagiari","Home Office",Rajasthan,India,APAC,"Central Asia",OFF-FA-10002058,"Office Supplies",Fasteners,""Stockwell Thumb Tacks",21,64,6.000,0.00000,13.32," 4.39 ",0
IN-2012-67735,2012-11-12,11/12/2012,11/17/2012,"Second Class","Mark Hamilton",Consumer,Karnataka,India,APAC,"Central Asia",FUR-CH-10004913,Furniture,Chairs,""Office Star Rocking Chair",21,423,3.000,0.00000,46.44," 3.03 ",0
ID-2012-41520,2012-11-13,11/13/2012,11/18/2012,"Standard Class","Mick Crebagga",Consumer,Maharashtra,India,APAC,"Central Asia",FUR-CH-10002061,Furniture,Chairs,""Harbour Creations Executive Leather Armchair",21,952,4.000,0.50000,-495.00," 106.93 ",0
ID-2012-41520,2012-11-13,11/13/2012,11/18/2012,"Standard Class","Mick Crebagga",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-BI-10002329,"Office Supplies",Binders,""Avery 3-Hole Punch",21,73,5.000,0.50000,-0.08," 8.76 ",0
IN-2012-20597,2012-11-14,11/14/2012,11/18/2012,"Standard Class","Pete Kriz",Consumer,Gujarat,India,APAC,"Central Asia",FUR-FU-10003447,Furniture,Furnishings,""Eldon Light Bulb",21,76,3.000,0.00000,30.24," 4.85 ",0
ID-2012-32623,2012-11-15,11/15/2012,11/20/2012,"Second Class","Nora Preis",Consumer,Maharashtra,India,APAC,"Central Asia",TEC-PH-10000922,Technology,Phones,""Nokia Headset",21,110,3.000,0.50000,-30.74," 9.34 ",0
ID-2012-32623,2012-11-15,11/15/2012,11/20/2012,"Second Class","Nora Preis",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-FA-10004795,"Office Supplies",Fasteners,""Advantus Paper Clips",21,23,4.000,0.50000,-22.44," 0.84 ",0
IN-2012-39651,2012-11-19,11/19/2012,11/25/2012,"Standard Class","Trudy Schmidt",Consumer,Punjab,India,APAC,"Central Asia",OFF-AR-10002109,"Office Supplies",Art,""Binney & Smith Sketch Pad",21,95,2.000,0.00000,26.64," 4.77 ",0
IN-2012-31111,2012-11-21,11/21/2012,11/25/2012,"Standard Class","Vivian Mathis",Consumer,Uttarakhand,India,APAC,"Central Asia",TEC-AC-10003776,Technology,Accessories,""Belkin Flash Drive",21,130,3.000,0.00000,22.14," 7.35 ",0
IN-2012-40148,2012-11-23,11/23/2012,11/29/2012,"Standard Class","Trudy Brown",Consumer,Chhattisgarh,India,APAC,"Central Asia",FUR-CH-10001797,Furniture,Chairs,""Harbour Creations Bag Chairs",21,64,1.000,0.00000,24.36," 2.46 ",0
IN-2012-40148,2012-11-23,11/23/2012,11/29/2012,"Standard Class","Trudy Brown",Consumer,Chhattisgarh,India,APAC,"Central Asia",FUR-CH-10000110,Furniture,Chairs,""Hon Bag Chairs",21,45,1.000,0.00000,19.41," 2.06 ",0
IN-2012-54134,2012-11-26,11/26/2012,12/3/2012,"Standard Class","Larry Blacks",Consumer,"Madhya Pradesh",India,APAC,"Central Asia",TEC-CO-10003759,Technology,Copiers,""Canon Fax Machine",21,955,3.000,0.00000,429.75," 106.42 ",0
IN-2012-54134,2012-11-26,11/26/2012,12/3/2012,"Standard Class","Larry Blacks",Consumer,"Madhya Pradesh",India,APAC,"Central Asia",FUR-FU-10003420,Furniture,Furnishings,""Deflect-O Door Stop",21,123,3.000,0.00000,50.40," 10.03 ",0
IN-2012-54134,2012-11-26,11/26/2012,12/3/2012,"Standard Class","Larry Blacks",Consumer,"Madhya Pradesh",India,APAC,"Central Asia",OFF-AP-10004972,"Office Supplies",Appliances,""Breville Coffee Grinder",21,124,2.000,0.00000,39.54," 9.51 ",0
IN-2012-54134,2012-11-26,11/26/2012,12/3/2012,"Standard Class","Larry Blacks",Consumer,"Madhya Pradesh",India,APAC,"Central Asia",OFF-ST-10001753,"Office Supplies",Storage,""Eldon Shelving",21,147,3.000,0.00000,21.96," 8.42 ",0
IN-2012-66727,2012-11-27,11/27/2012,12/4/2012,"Standard Class","Erin Creighton",Consumer,Maharashtra,India,APAC,"Central Asia",TEC-AC-10002244,Technology,Accessories,""Enermax Router",21,0,793.000,7.00000,0.00,394.38,145
IN-2012-43291,2012-11-27,11/27/2012,12/3/2012,"Standard Class","Giulietta Baptist",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",FUR-FU-10000339,Furniture,Furnishings,""Tenex Frame",21,330,3.000,0.00000,13.14," 14.29 ",0
IN-2012-43291,2012-11-27,11/27/2012,12/3/2012,"Standard Class","Giulietta Baptist",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",OFF-SU-10001686,"Office Supplies",Supplies,""Kleencut Trimmer",21,129,3.000,0.00000,23.22," 12.47 ",0
IN-2012-43291,2012-11-27,11/27/2012,12/3/2012,"Standard Class","Giulietta Baptist",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",OFF-FA-10004447,"Office Supplies",Fasteners,""Advantus Rubber Bands",21,67,4.000,0.00000,21.96," 4.22 ",0
IN-2012-28367,2012-11-28,11/28/2012,11/30/2012,"First Class","Carlos Soltero",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",OFF-FA-10002635,"Office Supplies",Fasteners,""Accos Thumb Tacks",21,28,2.000,0.00000,6.30," 12.17 ",0
IN-2012-65397,2012-11-29,11/29/2012,12/3/2012,"Standard Class","Alyssa Tate","Home Office",Karnataka,India,APAC,"Central Asia",TEC-AC-10002455,Technology,Accessories,""Logitech Flash Drive",21,32,1.000,0.00000,10.23," 3.30 ",0
IN-2012-52111,2012-11-30,11/30/2012,11/30/2012,"Same Day","Justin Hirsh",Consumer,Telangana,India,APAC,"Central Asia",TEC-AC-10003734,Technology,Accessories,""Memorex Numeric Keypad",21,280,6.000,0.00000,128.88," 66.98 ",0
IN-2012-65894,2012-11-30,11/30/2012,12/4/2012,"Standard Class","Trudy Schmidt",Consumer,Gujarat,India,APAC,"Central Asia",FUR-FU-10000422,Furniture,Furnishings,""Deflect-O Photo Frame",21,156,3.000,0.00000,13.95," 7.55 ",0
IN-2012-63759,2012-12-01,12/1/2012,12/7/2012,"Standard Class","Chuck Sachs",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",TEC-CO-10004027,Technology,Copiers,""Sharp Fax Machine",21,0,674.000,9.00000,0.00,26.73,237
IN-2012-56395,2012-12-01,12/1/2012,12/7/2012,"Standard Class","Liz Preis",Consumer,Bihar,India,APAC,"Central Asia",TEC-AC-10004562,Technology,Accessories,""Enermax Flash Drive",21,344,8.000,0.00000,13.68," 20.41 ",0
IN-2012-63759,2012-12-01,12/1/2012,12/7/2012,"Standard Class","Chuck Sachs",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",OFF-AP-10001621,"Office Supplies",Appliances,""Cuisinart Blender",21,203,3.000,0.00000,46.71," 15.23 ",0
IN-2012-63759,2012-12-01,12/1/2012,12/7/2012,"Standard Class","Chuck Sachs",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",OFF-SU-10003834,"Office Supplies",Supplies,""Stiletto Shears",21,337,7.000,0.00000,127.89," 12.13 ",0
IN-2012-11749,2012-12-03,12/3/2012,12/5/2012,"First Class","Susan MacKendrick",Consumer,Telangana,India,APAC,"Central Asia",FUR-CH-10001415,Furniture,Chairs,""Office Star Executive Leather Armchair",21,0,409.000,3.00000,0.00,436.77,62
IN-2012-77234,2012-12-03,12/3/2012,12/8/2012,"Standard Class","Marc Crier",Consumer,Maharashtra,India,APAC,"Central Asia",TEC-MA-10003631,Technology,Machines,""Okidata Card Printer",21,879,5.000,0.00000,35.10," 38.01 ",0
IN-2012-57823,2012-12-05,12/5/2012,12/10/2012,"Standard Class","Corey Roper","Home Office",Maharashtra,India,APAC,"Central Asia",FUR-CH-10002250,Furniture,Chairs,""Office Star Executive Leather Armchair",21,0,870.000,4.00000,0.00,878.76,170
IN-2012-57823,2012-12-05,12/5/2012,12/10/2012,"Standard Class","Corey Roper","Home Office",Maharashtra,India,APAC,"Central Asia",FUR-BO-10000071,Furniture,Bookcases,""Safco 3-Shelf Cabinet",21,168,1.000,0.00000,79.08," 14.76 ",0
IN-2012-57823,2012-12-05,12/5/2012,12/10/2012,"Standard Class","Corey Roper","Home Office",Maharashtra,India,APAC,"Central Asia",OFF-SU-10003651,"Office Supplies",Supplies,""Elite Ruler",21,95,9.000,0.00000,10.26," 11.99 ",0
IN-2012-31762,2012-12-05,12/5/2012,12/10/2012,"Standard Class","Jonathan Doherty",Corporate,Rajasthan,India,APAC,"Central Asia",OFF-BI-10000328,"Office Supplies",Binders,""Acco Binding Machine",21,101,2.000,0.00000,35.34," 8.65 ",0
IN-2012-77773,2012-12-06,12/6/2012,12/10/2012,"Standard Class","Max Engle",Consumer,Bihar,India,APAC,"Central Asia",FUR-BO-10004541,Furniture,Bookcases,""Dania Library with Doors",21,365,1.000,0.00000,62.01," 63.15 ",0
IN-2012-26204,2012-12-08,12/8/2012,12/13/2012,"Standard Class","Dorothy Badders",Corporate,"Tamil Nadu",India,APAC,"Central Asia",OFF-SU-10002388,"Office Supplies",Supplies,""Elite Shears",21,146,3.000,0.00000,17.46," 15.08 ",0
IN-2012-39763,2012-12-10,12/10/2012,12/16/2012,"Standard Class","Magdelene Morse",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-BI-10002684,"Office Supplies",Binders,""Avery Hole Reinforcements",21,12,3.000,0.00000,5.49," 0.86 ",0
IN-2012-33820,2012-12-11,12/11/2012,12/15/2012,"Standard Class","Craig Carroll",Consumer,"Andhra Pradesh",India,APAC,"Central Asia",TEC-PH-10002652,Technology,Phones,""Cisco Smart Phone",21,0,303.000,2.00000,0.00,182.4,234
IN-2012-55618,2012-12-12,12/12/2012,12/18/2012,"Standard Class","Maureen Gnade",Consumer,Karnataka,India,APAC,"Central Asia",FUR-BO-10003206,Furniture,Bookcases,""Sauder Floating Shelf Set",21,0,176.000,6.00000,0.00,117.54,72
IN-2012-55618,2012-12-12,12/12/2012,12/18/2012,"Standard Class","Maureen Gnade",Consumer,Karnataka,India,APAC,"Central Asia",OFF-ST-10000007,"Office Supplies",Storage,""Fellowes File Cart",21,412,3.000,0.00000,206.01," 11.19 ",0
IN-2012-55618,2012-12-12,12/12/2012,12/18/2012,"Standard Class","Maureen Gnade",Consumer,Karnataka,India,APAC,"Central Asia",OFF-PA-10004268,"Office Supplies",Paper,""SanDisk Note Cards",19,238,8.000,0.00000,16.56," 4.72 ",0
IN-2012-57424,2012-12-15,12/15/2012,12/19/2012,"Standard Class","Robert Waldorf",Consumer,Punjab,India,APAC,"Central Asia",OFF-AP-10004295,"Office Supplies",Appliances,""Cuisinart Refrigerator",21,0,987.000,4.00000,0.00,298.08,191
IN-2012-40211,2012-12-15,12/15/2012,12/19/2012,"Second Class","David Philippe",Consumer,"Madhya Pradesh",India,APAC,"Central Asia",TEC-CO-10004897,Technology,Copiers,""Sharp Fax Machine",21,0,469.000,5.00000,0.00,616.95,128
IN-2012-24783,2012-12-17,12/17/2012,12/20/2012,"Second Class","George Zrebassa",Corporate,"Uttar Pradesh",India,APAC,"Central Asia",OFF-PA-10003390,"Office Supplies",Paper,""Enermax Computer Printout Paper",21,142,5.000,0.00000,8.40," 15.32 ",0
IN-2012-24783,2012-12-17,12/17/2012,12/20/2012,"Second Class","George Zrebassa",Corporate,"Uttar Pradesh",India,APAC,"Central Asia",FUR-FU-10001343,Furniture,Furnishings,""Eldon Stacking Tray",21,120,4.000,0.00000,25.20," 6.06 ",0
IN-2012-32805,2012-12-19,12/19/2012,12/23/2012,"Standard Class","Art Foster",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-AP-10002675,"Office Supplies",Appliances,""Cuisinart Refrigerator",21,0,973.000,6.00000,0.00,445.86,183
IN-2012-32805,2012-12-19,12/19/2012,12/23/2012,"Standard Class","Art Foster",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-SU-10001686,"Office Supplies",Supplies,""Kleencut Trimmer",21,258,6.000,0.00000,46.44," 33.50 ",0
IN-2012-28171,2012-12-19,12/19/2012,12/22/2012,"First Class","Keith Herrera",Consumer,Gujarat,India,APAC,"Central Asia",OFF-BI-10001326,"Office Supplies",Binders,""Cardinal Binder",21,85,6.000,0.00000,21.24," 15.08 ",0
IN-2012-32805,2012-12-19,12/19/2012,12/23/2012,"Standard Class","Art Foster",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-BI-10003098,"Office Supplies",Binders,""Ibico Binding Machine",21,154,3.000,0.00000,60.12," 11.91 ",0
IN-2012-54729,2012-12-20,12/20/2012,12/23/2012,"First Class","Paul Van Hugh","Home Office",Maharashtra,India,APAC,"Central Asia",FUR-BO-10001326,Furniture,Bookcases,""Bush 3-Shelf Cabinet",21,434,3.000,0.00000,73.80," 94.83 ",0
IN-2012-24209,2012-12-24,12/24/2012,12/28/2012,"Standard Class","Anemone Ratner",Consumer,"Tamil Nadu",India,APAC,"Central Asia",TEC-PH-10000896,Technology,Phones,""Cisco Signal Booster",21,912,6.000,0.00000,309.78," 70.92 ",0
IN-2012-24209,2012-12-24,12/24/2012,12/28/2012,"Standard Class","Anemone Ratner",Consumer,"Tamil Nadu",India,APAC,"Central Asia",FUR-CH-10001913,Furniture,Chairs,""Office Star Swivel Stool",21,176,1.000,0.00000,22.92," 21.09 ",0
IN-2012-61918,2012-12-28,12/28/2012,1/2/2013,"Standard Class","Odella Nelson",Corporate,Karnataka,India,APAC,"Central Asia",TEC-MA-10004428,Technology,Machines,""Panasonic Card Printer",21,348,2.000,0.00000,163.50," 16.53 ",0
IN-2012-61918,2012-12-28,12/28/2012,1/2/2013,"Standard Class","Odella Nelson",Corporate,Karnataka,India,APAC,"Central Asia",OFF-BI-10003588,"Office Supplies",Binders,""Ibico Binder",21,31,2.000,0.00000,7.74," 2.97 ",0
IN-2012-57844,2012-12-28,12/28/2012,1/2/2013,"Standard Class","Cindy Schnelling",Corporate,Haryana,India,APAC,"Central Asia",OFF-ST-10003528,"Office Supplies",Storage,""Fellowes Folders",21,76,3.000,0.00000,2.97," 1.36 ",0
IN-2012-61918,2012-12-28,12/28/2012,1/2/2013,"Standard Class","Odella Nelson",Corporate,Karnataka,India,APAC,"Central Asia",OFF-BI-10000518,"Office Supplies",Binders,""Wilson Jones Index Tab",21,18,3.000,0.00000,0.63," 0.86 ",0
IN-2012-10720,2012-12-31,12/31/2012,1/4/2013,"Second Class","Kean Thornton",Consumer,"West Bengal",India,APAC,"Central Asia",TEC-MA-10002340,Technology,Machines,""Konica Receipt Printer",21,241,2.000,0.00000,82.02," 22.79 ",0
IN-2012-36410,2012-12-31,12/31/2012,1/5/2013,"Standard Class","Hallie Redmond","Home Office",Chandigarh,India,APAC,"Central Asia",OFF-FA-10003779,"Office Supplies",Fasteners,""Stockwell Paper Clips",21,42,3.000,0.00000,17.01," 3.41 ",0
IN-2012-36410,2012-12-31,12/31/2012,1/5/2013,"Standard Class","Hallie Redmond","Home Office",Chandigarh,India,APAC,"Central Asia",OFF-FA-10001246,"Office Supplies",Fasteners,""OIC Staples",21,23,2.000,0.00000,10.98," 1.26 ",0
IN-2013-50410,2013-01-01,1/1/2013,1/3/2013,"Second Class","Nora Pelletier","Home Office","Tamil Nadu",India,APAC,"Central Asia",OFF-ST-10003256,"Office Supplies",Storage,""Eldon Shelving",21,95,2.000,0.00000,0.00," 10.86 ",0
IN-2013-62205,2013-01-02,1/2/2013,1/5/2013,"First Class","Tom Prescott",Consumer,Delhi,India,APAC,"Central Asia",TEC-PH-10004559,Technology,Phones,""Nokia Speaker Phone",21,369,3.000,0.00000,84.96," 49.72 ",0
IN-2013-62205,2013-01-02,1/2/2013,1/5/2013,"First Class","Tom Prescott",Consumer,Delhi,India,APAC,"Central Asia",TEC-PH-10003823,Technology,Phones,""Apple Headset",21,149,2.000,0.00000,58.14," 42.79 ",0
IN-2013-77766,2013-01-07,1/7/2013,1/13/2013,"Standard Class","Denny Joy",Corporate,Chhattisgarh,India,APAC,"Central Asia",FUR-BO-10003783,Furniture,Bookcases,""Dania Library with Doors",21,0,91.000,3.00000,0.00,196.38,73
IN-2013-77766,2013-01-07,1/7/2013,1/13/2013,"Standard Class","Denny Joy",Corporate,Chhattisgarh,India,APAC,"Central Asia",FUR-CH-10001895,Furniture,Chairs,""Hon Chairmat",21,174,3.000,0.00000,87.03," 14.92 ",0
IN-2013-77766,2013-01-07,1/7/2013,1/13/2013,"Standard Class","Denny Joy",Corporate,Chhattisgarh,India,APAC,"Central Asia",TEC-PH-10002138,Technology,Phones,""Apple Audio Dock",21,339,2.000,0.00000,27.12," 10.64 ",0
IN-2013-77766,2013-01-07,1/7/2013,1/13/2013,"Standard Class","Denny Joy",Corporate,Chhattisgarh,India,APAC,"Central Asia",OFF-SU-10000178,"Office Supplies",Supplies,""Acme Ruler",21,55,3.000,0.00000,4.32," 2.88 ",0
IN-2013-77766,2013-01-07,1/7/2013,1/13/2013,"Standard Class","Denny Joy",Corporate,Chhattisgarh,India,APAC,"Central Asia",OFF-LA-10000668,"Office Supplies",Labels,""Smead Removable Labels",21,22,2.000,0.00000,10.86," 2.78 ",0
IN-2013-59552,2013-01-10,1/10/2013,1/17/2013,"Standard Class","Naresj Patel",Consumer,Gujarat,India,APAC,"Central Asia",OFF-BI-10004869,"Office Supplies",Binders,""Avery 3-Hole Punch",21,169,6.000,0.00000,81.18," 20.29 ",0
ID-2013-74882,2013-01-12,1/12/2013,1/16/2013,"Standard Class","Rick Huthwaite","Home Office",Maharashtra,India,APAC,"Central Asia",TEC-CO-10003917,Technology,Copiers,""HP Fax and Copier",21,345,4.000,0.50000,-20.82," 33.56 ",0
ID-2013-74882,2013-01-12,1/12/2013,1/16/2013,"Standard Class","Rick Huthwaite","Home Office",Maharashtra,India,APAC,"Central Asia",OFF-LA-10003236,"Office Supplies",Labels,""Hon Round Labels",21,5,2.000,0.50000,-1.50," 0.58 ",0
IN-2013-78809,2013-01-22,1/22/2013,1/24/2013,"Second Class","Arthur Gainer",Consumer,Maharashtra,India,APAC,"Central Asia",FUR-CH-10002247,Furniture,Chairs,""Hon Executive Leather Armchair",21,0,839.000,4.00000,0.00,349.2,202
IN-2013-78809,2013-01-22,1/22/2013,1/24/2013,"Second Class","Arthur Gainer",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-ST-10000622,"Office Supplies",Storage,""Rogers File Cart",21,568,4.000,0.00000,45.36," 83.03 ",0
IN-2013-78809,2013-01-22,1/22/2013,1/24/2013,"Second Class","Arthur Gainer",Consumer,Maharashtra,India,APAC,"Central Asia",FUR-BO-10001155,Furniture,Bookcases,""Dania 3-Shelf Cabinet",21,424,3.000,0.00000,25.38," 47.59 ",0
